Date,Open,High,Low,Close
03/27/20, 0.012908, 0.012927, 0.012611, 0.012700
03/26/20, 0.012790, 0.012986, 0.012652, 0.012907
03/25/20, 0.012767, 0.012989, 0.012597, 0.012790
03/24/20, 0.012564, 0.012792, 0.012561, 0.012767
03/23/20, 0.012504, 0.012589, 0.012335, 0.012565
03/20/20, 0.012634, 0.012918, 0.012492, 0.012504
03/19/20, 0.012372, 0.012724, 0.012178, 0.012635
03/18/20, 0.013255, 0.013309, 0.012237, 0.012341
03/17/20, 0.013432, 0.013615, 0.013250, 0.013255
03/16/20, 0.013770, 0.013884, 0.013260, 0.013421
03/13/20, 0.013350, 0.013876, 0.013329, 0.013770
03/12/20, 0.013735, 0.013756, 0.013256, 0.013350
03/11/20, 0.013980, 0.014155, 0.013671, 0.013734
03/10/20, 0.013980, 0.013980, 0.013980, 0.013980
03/09/20, 0.014585, 0.014586, 0.013259, 0.013422
03/06/20, 0.014790, 0.014849, 0.014575, 0.014582
03/05/20, 0.015099, 0.015150, 0.014764, 0.014789
03/04/20, 0.015139, 0.015264, 0.015028, 0.015097
03/03/20, 0.015081, 0.015305, 0.015001, 0.015139
03/02/20, 0.014945, 0.015127, 0.014856, 0.015061
02/28/20, 0.015089, 0.015089, 0.014783, 0.014945
02/27/20, 0.015284, 0.015288, 0.015059, 0.015089
02/26/20, 0.015318, 0.015392, 0.015217, 0.015286
02/25/20, 0.015310, 0.015454, 0.015244, 0.015318
02/24/20, 0.015607, 0.015610, 0.015194, 0.015310
02/21/20, 0.015586, 0.015650, 0.015488, 0.015607
02/20/20, 0.015742, 0.015742, 0.015551, 0.015587
02/19/20, 0.015659, 0.015759, 0.015641, 0.015739
02/18/20, 0.015753, 0.015762, 0.015579, 0.015665
02/17/20, 0.015742, 0.015821, 0.015731, 0.015749
02/14/20, 0.015700, 0.015776, 0.015698, 0.015741
02/13/20, 0.015817, 0.015818, 0.015678, 0.015702
02/12/20, 0.015777, 0.015894, 0.015768, 0.015827
02/11/20, 0.015598, 0.015811, 0.015596, 0.015779
02/10/20, 0.015591, 0.015710, 0.015552, 0.015597
02/07/20, 0.015789, 0.015814, 0.015569, 0.015591
02/06/20, 0.015900, 0.015967, 0.015769, 0.015789
02/05/20, 0.015863, 0.015985, 0.015800, 0.015897
02/04/20, 0.015704, 0.015911, 0.015695, 0.015862
02/03/20, 0.015631, 0.015749, 0.015603, 0.015704
01/31/20, 0.015830, 0.015856, 0.015621, 0.015631
01/30/20, 0.015991, 0.015996, 0.015745, 0.015830
01/29/20, 0.016065, 0.016082, 0.015918, 0.015990
01/28/20, 0.015879, 0.016073, 0.015839, 0.016065
01/27/20, 0.016108, 0.016108, 0.015846, 0.015879
01/24/20, 0.016149, 0.016201, 0.016056, 0.016110
01/23/20, 0.016164, 0.016171, 0.016105, 0.016149
01/22/20, 0.016148, 0.016190, 0.016114, 0.016165
01/21/20, 0.016234, 0.016242, 0.016138, 0.016151
01/20/20, 0.016240, 0.016290, 0.016223, 0.016234
01/17/20, 0.016219, 0.016313, 0.016211, 0.016234
01/16/20, 0.016283, 0.016301, 0.016191, 0.016217
01/15/20, 0.016280, 0.016302, 0.016200, 0.016283
01/14/20, 0.016327, 0.016358, 0.016260, 0.016280
01/13/20, 0.016386, 0.016424, 0.016290, 0.016323
01/10/20, 0.016311, 0.016425, 0.016290, 0.016383
01/09/20, 0.016323, 0.016358, 0.016287, 0.016312
01/08/20, 0.016137, 0.016373, 0.016095, 0.016322
01/07/20, 0.016178, 0.016230, 0.016101, 0.016137
01/06/20, 0.016116, 0.016196, 0.016041, 0.016178
01/03/20, 0.016207, 0.016207, 0.016068, 0.016116
01/02/20, 0.016165, 0.016233, 0.016092, 0.016203
01/01/20, 0.016113, 0.016278, 0.016113, 0.016165
12/31/19, 0.016124, 0.016140, 0.016050, 0.016113
12/30/19, 0.016114, 0.016220, 0.016094, 0.016127
12/27/19, 0.016065, 0.016181, 0.016058, 0.016112
12/26/19, 0.016169, 0.016214, 0.016062, 0.016065
12/25/19, 0.016144, 0.016252, 0.016140, 0.016169
12/24/19, 0.016051, 0.016155, 0.016029, 0.016144
12/23/19, 0.016059, 0.016092, 0.016004, 0.016050
12/20/19, 0.016028, 0.016126, 0.016007, 0.016057
12/19/19, 0.015971, 0.016050, 0.015945, 0.016028
12/18/19, 0.016027, 0.016027, 0.015945, 0.015957
12/17/19, 0.016009, 0.016036, 0.015939, 0.016027
12/16/19, 0.015912, 0.016034, 0.015905, 0.016009
12/13/19, 0.015938, 0.016086, 0.015889, 0.015913
12/12/19, 0.015789, 0.015951, 0.015783, 0.015938
12/11/19, 0.015752, 0.015807, 0.015713, 0.015790
12/10/19, 0.015737, 0.015769, 0.015709, 0.015750
12/09/19, 0.015707, 0.015745, 0.015664, 0.015737
12/06/19, 0.015694, 0.015723, 0.015662, 0.015705
12/05/19, 0.015643, 0.015697, 0.015640, 0.015694
12/04/19, 0.015600, 0.015668, 0.015565, 0.015647
12/03/19, 0.015600, 0.015600, 0.015600, 0.015600
12/02/19, 0.015536, 0.015587, 0.015506, 0.015576
11/29/19, 0.015603, 0.015619, 0.015517, 0.015529
11/28/19, 0.015634, 0.015639, 0.015580, 0.015608
11/27/19, 0.015629, 0.015651, 0.015598, 0.015635
11/26/19, 0.015640, 0.015671, 0.015591, 0.015628
11/25/19, 0.015690, 0.015691, 0.015609, 0.015639
11/22/19, 0.015697, 0.015719, 0.015649, 0.015662
11/21/19, 0.015665, 0.015710, 0.015650, 0.015698
11/20/19, 0.015662, 0.015675, 0.015598, 0.015666
11/19/19, 0.015658, 0.015711, 0.015645, 0.015662
11/18/19, 0.015679, 0.015699, 0.015636, 0.015658
11/15/19, 0.015638, 0.015696, 0.015629, 0.015686
11/14/19, 0.015541, 0.015643, 0.015532, 0.015638
11/13/19, 0.015565, 0.015593, 0.015512, 0.015542
11/12/19, 0.015655, 0.015679, 0.015556, 0.015565
11/11/19, 0.015677, 0.015686, 0.015629, 0.015650
11/08/19, 0.015738, 0.015747, 0.015632, 0.015679
11/07/19, 0.015664, 0.015779, 0.015644, 0.015742
11/06/19, 0.015759, 0.015765, 0.015618, 0.015657
11/05/19, 0.015738, 0.015829, 0.015704, 0.015753
11/04/19, 0.015738, 0.015831, 0.015736, 0.015739
11/01/19, 0.015593, 0.015779, 0.015588, 0.015738
10/31/19, 0.015696, 0.015696, 0.015581, 0.015590
10/30/19, 0.015633, 0.015700, 0.015591, 0.015695
10/29/19, 0.015676, 0.015698, 0.015619, 0.015633
10/28/19, 0.015637, 0.015732, 0.015637, 0.015682
10/25/19, 0.015633, 0.015712, 0.015602, 0.015654
10/24/19, 0.015641, 0.015686, 0.015591, 0.015609
10/23/19, 0.015693, 0.015709, 0.015627, 0.015641
10/22/19, 0.015673, 0.015731, 0.015663, 0.015692
10/21/19, 0.015682, 0.015716, 0.015627, 0.015684
10/18/19, 0.015598, 0.015684, 0.015584, 0.015674
10/17/19, 0.015595, 0.015661, 0.015569, 0.015599
10/16/19, 0.015546, 0.015610, 0.015507, 0.015595
10/15/19, 0.015572, 0.015579, 0.015503, 0.015551
10/14/19, 0.015570, 0.015624, 0.015520, 0.015566
10/11/19, 0.015517, 0.015621, 0.015489, 0.015575
10/10/19, 0.015411, 0.015527, 0.015348, 0.015515
10/09/19, 0.015336, 0.015428, 0.015321, 0.015411
10/08/19, 0.015386, 0.015442, 0.015301, 0.015336
10/07/19, 0.015385, 0.015385, 0.015385, 0.015385
10/04/19, 0.015337, 0.015493, 0.015330, 0.015465
10/03/19, 0.015348, 0.015378, 0.015298, 0.015351
10/02/19, 0.015335, 0.015376, 0.015253, 0.015345
10/01/19, 0.015421, 0.015440, 0.015281, 0.015334
09/30/19, 0.015466, 0.015496, 0.015383, 0.015424
09/27/19, 0.015556, 0.015570, 0.015454, 0.015465
09/26/19, 0.015577, 0.015598, 0.015534, 0.015563
09/25/19, 0.015613, 0.015658, 0.015509, 0.015578
09/24/19, 0.015661, 0.015720, 0.015626, 0.015631
09/23/19, 0.015622, 0.015682, 0.015567, 0.015661
09/20/19, 0.015619, 0.015696, 0.015598, 0.015622
09/19/19, 0.015572, 0.015670, 0.015531, 0.015622
09/18/19, 0.015537, 0.015595, 0.015493, 0.015577
09/17/19, 0.015621, 0.015637, 0.015511, 0.015516
09/16/19, 0.015540, 0.015705, 0.015540, 0.015622
09/13/19, 0.015414, 0.015588, 0.015407, 0.015522
09/12/19, 0.015259, 0.015463, 0.015246, 0.015415
09/11/19, 0.015288, 0.015317, 0.015234, 0.015278
09/10/19, 0.015255, 0.015326, 0.015251, 0.015286
09/09/19, 0.015201, 0.015300, 0.015163, 0.015257
09/06/19, 0.015107, 0.015245, 0.015094, 0.015197
09/05/19, 0.015113, 0.015177, 0.015089, 0.015104
09/04/19, 0.014973, 0.015134, 0.014972, 0.015113
09/03/19, 0.014979, 0.014985, 0.014896, 0.014976
09/02/19, 0.014990, 0.015024, 0.014948, 0.014977
08/30/19, 0.015031, 0.015080, 0.014967, 0.014990
08/29/19, 0.014953, 0.015053, 0.014943, 0.015031
08/28/19, 0.015048, 0.015080, 0.014935, 0.014967
08/27/19, 0.015126, 0.015143, 0.014993, 0.015050
08/26/19, 0.015146, 0.015187, 0.015073, 0.015128
08/23/19, 0.015238, 0.015264, 0.015104, 0.015156
08/22/19, 0.015201, 0.015277, 0.015165, 0.015239
08/21/19, 0.015039, 0.015235, 0.015031, 0.015201
08/20/19, 0.014934, 0.015054, 0.014903, 0.015037
08/19/19, 0.015012, 0.015097, 0.014920, 0.014933
08/16/19, 0.015141, 0.015184, 0.015018, 0.015032
08/15/19, 0.015133, 0.015228, 0.015020, 0.015141
08/14/19, 0.015405, 0.015409, 0.015125, 0.015137
08/13/19, 0.015277, 0.015435, 0.015180, 0.015404
08/12/19, 0.015324, 0.015326, 0.015225, 0.015279
08/09/19, 0.015376, 0.015397, 0.015260, 0.015323
08/08/19, 0.015310, 0.015376, 0.015266, 0.015372
08/07/19, 0.015321, 0.015395, 0.015223, 0.015305
08/06/19, 0.015272, 0.015380, 0.015118, 0.015314
08/05/19, 0.015320, 0.015419, 0.015245, 0.015273
08/02/19, 0.015543, 0.015652, 0.015285, 0.015342
08/01/19, 0.015710, 0.015759, 0.015532, 0.015537
07/31/19, 0.015741, 0.015829, 0.015674, 0.015708
07/30/19, 0.015765, 0.015811, 0.015692, 0.015746
07/29/19, 0.015765, 0.015765, 0.015765, 0.015765
07/26/19, 0.015813, 0.015856, 0.015748, 0.015805
07/25/19, 0.015803, 0.015902, 0.015756, 0.015815
07/24/19, 0.015821, 0.015872, 0.015796, 0.015805
07/23/19, 0.015851, 0.015881, 0.015783, 0.015821
07/22/19, 0.015866, 0.015898, 0.015808, 0.015847
07/19/19, 0.015931, 0.015960, 0.015851, 0.015870
07/18/19, 0.015906, 0.015936, 0.015819, 0.015931
07/17/19, 0.015865, 0.015943, 0.015849, 0.015901
07/16/19, 0.015963, 0.015969, 0.015851, 0.015870
07/15/19, 0.015860, 0.015984, 0.015831, 0.015963
07/12/19, 0.015919, 0.015922, 0.015825, 0.015873
07/11/19, 0.015851, 0.015932, 0.015830, 0.015918
07/10/19, 0.015670, 0.015842, 0.015648, 0.015841
07/09/19, 0.015710, 0.015742, 0.015640, 0.015670
07/08/19, 0.015678, 0.015751, 0.015630, 0.015709
07/05/19, 0.015755, 0.015767, 0.015658, 0.015675
07/04/19, 0.015794, 0.015809, 0.015744, 0.015755
07/03/19, 0.015796, 0.015810, 0.015709, 0.015798
07/02/19, 0.015894, 0.015914, 0.015777, 0.015795
07/01/19, 0.015804, 0.015927, 0.015741, 0.015883
06/28/19, 0.015858, 0.015910, 0.015790, 0.015809
06/27/19, 0.015870, 0.015950, 0.015809, 0.015858
06/26/19, 0.015906, 0.015939, 0.015816, 0.015866
06/25/19, 0.015985, 0.016000, 0.015869, 0.015908
06/24/19, 0.015866, 0.015989, 0.015811, 0.015986
06/21/19, 0.015903, 0.015911, 0.015682, 0.015847
06/20/19, 0.015688, 0.015909, 0.015674, 0.015904
06/19/19, 0.015624, 0.015697, 0.015602, 0.015689
06/18/19, 0.015549, 0.015646, 0.015495, 0.015610
06/17/19, 0.015532, 0.015591, 0.015518, 0.015548
06/14/19, 0.015486, 0.015572, 0.015475, 0.015524
06/13/19, 0.015408, 0.015504, 0.015408, 0.015485
06/12/19, 0.015495, 0.015499, 0.015398, 0.015409
06/11/19, 0.015469, 0.015517, 0.015444, 0.015496
06/10/19, 0.015435, 0.015471, 0.015352, 0.015449
06/07/19, 0.015355, 0.015445, 0.015349, 0.015435
06/06/19, 0.015310, 0.015381, 0.015302, 0.015354
06/05/19, 0.015349, 0.015394, 0.015293, 0.015311
06/04/19, 0.015311, 0.015385, 0.015279, 0.015349
06/03/19, 0.015255, 0.015345, 0.015194, 0.015310
05/31/19, 0.015350, 0.015356, 0.015246, 0.015271
05/30/19, 0.015404, 0.015426, 0.015338, 0.015349
05/29/19, 0.015459, 0.015470, 0.015296, 0.015397
05/28/19, 0.015530, 0.015543, 0.015445, 0.015457
05/27/19, 0.015513, 0.015548, 0.015500, 0.015541
05/24/19, 0.015416, 0.015527, 0.015407, 0.015510
05/23/19, 0.015548, 0.015549, 0.015404, 0.015416
05/22/19, 0.015532, 0.015587, 0.015510, 0.015554
05/21/19, 0.015501, 0.015541, 0.015475, 0.015521
05/20/19, 0.015438, 0.015522, 0.015421, 0.015492
05/17/19, 0.015473, 0.015490, 0.015433, 0.015449
05/16/19, 0.015470, 0.015529, 0.015451, 0.015475
05/15/19, 0.015404, 0.015506, 0.015388, 0.015468
05/14/19, 0.015286, 0.015419, 0.015281, 0.015404
05/13/19, 0.015351, 0.015354, 0.015250, 0.015288
05/10/19, 0.015328, 0.015371, 0.015279, 0.015355
05/09/19, 0.015379, 0.015392, 0.015257, 0.015323
05/08/19, 0.015291, 0.015403, 0.015273, 0.015372
05/07/19, 0.015334, 0.015428, 0.015277, 0.015293
05/06/19, 0.015317, 0.015373, 0.015267, 0.015330
05/03/19, 0.015319, 0.015379, 0.015243, 0.015360
05/02/19, 0.015421, 0.015455, 0.015251, 0.015293
05/01/19, 0.015476, 0.015486, 0.015410, 0.015421
04/30/19, 0.015513, 0.015544, 0.015383, 0.015476
04/29/19, 0.015430, 0.015527, 0.015430, 0.015511
04/26/19, 0.015465, 0.015492, 0.015416, 0.015430
04/25/19, 0.015515, 0.015557, 0.015399, 0.015465
04/24/19, 0.015695, 0.015694, 0.015514, 0.015516
04/23/19, 0.015674, 0.015709, 0.015653, 0.015698
04/22/19, 0.015625, 0.015679, 0.015615, 0.015677
04/19/19, 0.015660, 0.015662, 0.015607, 0.015625
04/18/19, 0.015669, 0.015675, 0.015587, 0.015657
04/17/19, 0.015611, 0.015669, 0.015593, 0.015672
04/16/19, 0.015551, 0.015615, 0.015519, 0.015609
04/15/19, 0.015527, 0.015574, 0.015531, 0.015551
04/12/19, 0.015476, 0.015593, 0.015456, 0.015527
04/11/19, 0.015555, 0.015568, 0.015455, 0.015472
04/10/19, 0.015396, 0.015573, 0.015394, 0.015559
04/09/19, 0.015417, 0.015461, 0.015377, 0.015396
04/08/19, 0.015299, 0.015428, 0.015279, 0.015415
04/05/19, 0.015288, 0.015344, 0.015258, 0.015299
04/04/19, 0.015328, 0.015351, 0.015243, 0.015290
04/03/19, 0.015308, 0.015366, 0.015297, 0.015328
04/02/19, 0.015327, 0.015335, 0.015255, 0.015307
04/01/19, 0.015212, 0.015349, 0.015188, 0.015332
03/29/19, 0.015372, 0.015479, 0.015208, 0.015212
03/28/19, 0.015420, 0.015486, 0.015317, 0.015383
03/27/19, 0.015522, 0.015543, 0.015388, 0.015421
03/26/19, 0.015630, 0.015634, 0.015510, 0.015526
03/25/19, 0.015467, 0.015636, 0.015461, 0.015630
03/22/19, 0.015657, 0.015711, 0.015426, 0.015467
03/21/19, 0.015646, 0.015713, 0.015638, 0.015657
03/20/19, 0.015533, 0.015701, 0.015538, 0.015639
03/19/19, 0.015533, 0.015572, 0.015492, 0.015534
03/18/19, 0.015430, 0.015592, 0.015406, 0.015533
03/15/19, 0.015283, 0.015433, 0.015263, 0.015430
03/14/19, 0.015280, 0.015313, 0.015245, 0.015284
03/13/19, 0.015249, 0.015299, 0.015235, 0.015279
03/12/19, 0.015179, 0.015254, 0.015163, 0.015245
03/11/19, 0.015075, 0.015180, 0.015057, 0.015173
03/08/19, 0.015087, 0.015093, 0.015038, 0.015075
03/07/19, 0.015167, 0.015185, 0.015084, 0.015090
03/06/19, 0.015198, 0.015205, 0.015143, 0.015170
03/05/19, 0.015211, 0.015233, 0.015194, 0.015198
03/04/19, 0.015180, 0.015252, 0.015180, 0.015211
03/01/19, 0.015163, 0.015239, 0.015151, 0.015180
02/28/19, 0.015204, 0.015215, 0.015150, 0.015161
02/27/19, 0.015221, 0.015228, 0.015148, 0.015204
02/26/19, 0.015260, 0.015266, 0.015174, 0.015221
02/25/19, 0.015296, 0.015346, 0.015236, 0.015260
02/22/19, 0.015238, 0.015312, 0.015218, 0.015296
02/21/19, 0.015233, 0.015290, 0.015214, 0.015238
02/20/19, 0.015214, 0.015266, 0.015175, 0.015232
02/19/19, 0.015099, 0.015213, 0.015083, 0.015216
02/18/19, 0.015079, 0.015131, 0.015073, 0.015098
02/15/19, 0.015005, 0.015098, 0.014977, 0.015079
02/14/19, 0.015019, 0.015087, 0.014889, 0.015002
02/13/19, 0.015185, 0.015238, 0.015020, 0.015029
02/12/19, 0.015193, 0.015263, 0.015096, 0.015183
02/11/19, 0.015280, 0.015281, 0.015175, 0.015195
02/08/19, 0.015175, 0.015298, 0.015119, 0.015280
02/07/19, 0.015193, 0.015214, 0.015124, 0.015168
02/06/19, 0.015241, 0.015253, 0.015170, 0.015183
02/05/19, 0.015252, 0.015285, 0.015234, 0.015243
02/04/19, 0.015272, 0.015266, 0.015223, 0.015252
02/01/19, 0.015297, 0.015308, 0.015213, 0.015272
01/31/19, 0.015296, 0.015345, 0.015222, 0.015297
01/30/19, 0.015135, 0.015298, 0.015111, 0.015295
01/29/19, 0.015105, 0.015160, 0.015059, 0.015139
01/28/19, 0.015131, 0.015248, 0.015071, 0.015098
01/25/19, 0.015208, 0.015236, 0.015094, 0.015131
01/24/19, 0.015134, 0.015218, 0.015121, 0.015209
01/23/19, 0.015038, 0.015145, 0.015031, 0.015133
01/22/19, 0.015061, 0.015071, 0.015012, 0.015037
01/21/19, 0.015127, 0.015127, 0.015044, 0.015062
01/18/19, 0.015067, 0.015127, 0.015037, 0.015127
01/17/19, 0.015080, 0.015091, 0.014996, 0.015072
01/16/19, 0.014906, 0.015092, 0.014894, 0.015076
01/15/19, 0.014921, 0.014951, 0.014893, 0.014909
01/14/19, 0.014938, 0.014953, 0.014859, 0.014921
01/11/19, 0.014961, 0.014974, 0.014892, 0.014938
01/10/19, 0.014999, 0.015006, 0.014851, 0.014957
01/09/19, 0.014949, 0.015008, 0.014872, 0.015000
01/08/19, 0.014996, 0.015006, 0.014857, 0.014948
01/07/19, 0.014862, 0.015015, 0.014709, 0.014995
01/04/19, 0.014533, 0.014874, 0.014488, 0.014862
01/03/19, 0.014459, 0.014586, 0.014392, 0.014533
01/02/19, 0.014344, 0.014559, 0.014332, 0.014459
01/01/19, 0.014442, 0.014449, 0.014344, 0.014344
